,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
618,1400000US13297110504,Georgia,Walton County,1,4342,1615,0,0.0,0.0,0,0,0,0,0,0,12.8,65244.0,1,1,1,1,1,0,0,0,1603.0,2708.0,1603.0,548.0,948.0,548.0,2708.0,62.36,948.0,21.83,773.0,17.8,273.0,6.29,2224.0,51.21,248.0,5.72,52.0,1.21,0.0,0.0,12.0,0.28,171.0,3.94,237.0,5.45,20.0,1.23,76.0,4.68,1603.0,36.91,548.0,12.61,462.0,10.64,132.0,3.03,1372.0,31.59,129.0,2.98,31.0,0.71,0.0,0.0,11.0,0.25,60.0,1.37,82.0,1.9,13.0,0.83,43.0,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.0,1188.0,509.0,3625.0,359.0,92.0,1.0,16.0,249.0,317.0,37.0,139.0,207903717347642.0,13297110504,Census Tract 1105.04,13553619.0,107586.0,G5020,S,207403717347642.0,13297110504,Census Tract 1105.04,13553619.0,107586.0,G5020,S,13553619.0,107586.0
619,1400000US13297110505,Georgia,Walton County,0,4251,1354,0,0.0,0.0,0,0,0,0,0,0,9.9,77969.0,0,0,0,0,0,0,0,0,,,,,,,4251.0,100.0,872.0,20.52,1330.0,31.29,302.0,7.1,3799.0,89.37,273.0,6.42,17.0,0.4,0.0,0.0,21.0,0.49,141.0,3.32,133.0,3.13,10.0,0.73,86.0,6.36,4251.0,100.0,872.0,20.52,1330.0,31.29,302.0,7.1,3799.0,89.37,273.0,6.42,17.0,0.4,0.0,0.0,21.0,0.49,141.0,3.32,133.0,3.13,10.0,0.73,86.0,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0,1330.0,302.0,3799.0,273.0,17.0,0.0,21.0,141.0,133.0,11.0,96.0,207903717347632.0,13297110505,Census Tract 1105.05,23253531.0,58072.0,G5020,S,207403717347632.0,13297110505,Census Tract 1105.05,23253531.0,58072.0,G5020,S,23253531.0,58072.0
620,1400000US13297110506,Georgia,Walton County,0,5316,1844,0,0.0,0.0,0,0,0,0,0,0,11.0,82578.0,0,0,0,0,0,0,0,0,,,,,,,5316.0,100.0,1438.0,27.06,1393.0,26.2,651.0,12.25,4744.0,89.24,313.0,5.89,73.0,1.37,3.0,0.06,14.0,0.26,169.0,3.18,219.0,4.12,37.0,1.99,138.0,7.47,5247.0,98.7,1422.0,26.75,1391.0,26.17,611.0,11.48,4676.0,87.97,313.0,5.89,73.0,1.37,3.0,0.06,13.0,0.25,168.0,3.17,218.0,4.09,36.0,1.94,135.0,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.0,1393.0,651.0,4744.0,313.0,73.0,3.0,14.0,169.0,219.0,39.0,153.0,207903717347672.0,13297110506,Census Tract 1105.06,34047306.0,352361.0,G5020,S,207403717347672.0,13297110506,Census Tract 1105.06,34047306.0,352361.0,G5020,S,34047306.0,352361.0
621,1400000US13297110508,Georgia,Walton County,1,4661,1661,0,0.0,0.0,0,0,0,0,0,0,9.8,79839.0,1,1,1,1,1,0,0,0,4398.0,4660.0,4398.0,1214.0,1255.0,1214.0,4660.0,99.97,1255.0,26.93,1210.0,25.96,570.0,12.22,4046.0,86.8,446.0,9.57,45.0,0.97,7.0,0.15,12.0,0.26,104.0,2.23,156.0,3.35,3.0,0.17,188.0,11.33,4398.0,94.36,1214.0,26.04,1130.0,24.24,538.0,11.54,3875.0,83.15,371.0,7.96,35.0,0.76,7.0,0.15,10.0,0.21,99.0,2.13,147.0,3.15,3.0,0.17,178.0,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.0,1210.0,570.0,4047.0,446.0,45.0,7.0,12.0,104.0,156.0,3.0,204.0,207903717347634.0,13297110508,Census Tract 1105.08,22057962.0,245608.0,G5020,S,207403717347634.0,13297110508,Census Tract 1105.08,22057962.0,245608.0,G5020,S,22057962.0,245608.0
622,1400000US13297110601,Georgia,Walton County,0,4764,1602,0,6.0,0.13,0,0,0,0,0,0,6.5,82470.0,0,0,0,0,0,0,0,0,,,,,,,4764.0,100.0,767.0,16.09,1327.0,27.85,472.0,9.91,4253.0,89.27,289.0,6.07,41.0,0.86,0.0,0.0,7.0,0.15,174.0,3.65,155.0,3.25,40.0,2.47,117.0,7.29,4753.0,99.78,765.0,16.06,1325.0,27.82,468.0,9.83,4242.0,89.05,289.0,6.07,41.0,0.86,0.0,0.0,7.0,0.15,174.0,3.65,155.0,3.25,40.0,2.47,116.0,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.0,1327.0,472.0,4253.0,289.0,41.0,0.0,7.0,174.0,155.0,40.0,123.0,207903717347681.0,13297110601,Census Tract 1106.01,36652653.0,216511.0,G5020,S,207403717347681.0,13297110601,Census Tract 1106.01,36652653.0,216511.0,G5020,S,36652653.0,216511.0
623,1400000US13297110602,Georgia,Walton County,0,5076,1751,0,0.0,0.0,0,0,0,0,0,0,8.2,81645.0,0,0,0,0,0,0,0,0,,,,,,,5076.0,100.0,1197.0,23.58,1331.0,26.22,620.0,12.21,4740.0,93.38,204.0,4.02,30.0,0.59,0.0,0.0,19.0,0.37,83.0,1.64,99.0,1.95,18.0,1.04,113.0,6.43,5074.0,99.97,1197.0,23.57,1331.0,26.21,620.0,12.21,4738.0,93.35,204.0,4.02,30.0,0.59,0.0,0.0,19.0,0.37,83.0,1.63,99.0,1.95,18.0,1.04,113.0,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0,1331.0,620.0,4740.0,204.0,30.0,0.0,19.0,83.0,99.0,19.0,117.0,207903717347650.0,13297110602,Census Tract 1106.02,89184277.0,1494079.0,G5020,S,207403717347650.0,13297110602,Census Tract 1106.02,89184277.0,1494079.0,G5020,S,89184277.0,1494079.0
624,1400000US13297110603,Georgia,Walton County,0,4950,1639,0,0.0,0.0,0,0,0,0,0,1,10.6,60875.0,0,0,0,0,0,0,0,0,,,,,,,4950.0,100.0,1761.0,35.57,1442.0,29.13,425.0,8.59,4527.0,91.45,201.0,4.06,54.0,1.09,9.0,0.18,19.0,0.38,140.0,2.83,145.0,2.93,58.0,3.55,234.0,14.25,4950.0,100.0,1761.0,35.57,1442.0,29.13,425.0,8.59,4527.0,91.45,201.0,4.06,54.0,1.09,9.0,0.18,19.0,0.38,140.0,2.83,145.0,2.93,58.0,3.55,234.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.0,1442.0,425.0,4527.0,201.0,54.0,9.0,19.0,140.0,145.0,67.0,247.0,207903717347651.0,13297110603,Census Tract 1106.03,30078199.0,233429.0,G5020,S,207403717347651.0,13297110603,Census Tract 1106.03,30078199.0,233429.0,G5020,S,30078199.0,233429.0
625,1400000US13299950100,Georgia,Ware County,0,1603,637,0,0.0,0.0,1,1,0,0,0,1,24.0,49107.0,1,1,0,0,0,1,0,0,900.0,900.0,,450.0,450.0,,1603.0,100.0,800.0,49.94,365.0,22.77,222.0,13.85,1537.0,95.88,41.0,2.56,3.0,0.19,1.0,0.06,4.0,0.25,17.0,1.06,28.0,1.75,36.0,5.7,103.0,16.14,1603.0,100.0,800.0,49.94,365.0,22.77,222.0,13.85,1537.0,95.88,41.0,2.56,3.0,0.19,1.0,0.06,4.0,0.25,17.0,1.06,28.0,1.75,36.0,5.7,103.0,16.14,900.0,56.17,450.0,28.05,205.0,12.81,115.0,7.19,877.0,54.72,13.0,0.81,1.0,0.07,0.0,0.02,2.0,0.13,7.0,0.42,12.0,0.75,21.0,3.27,59.0,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0,365.0,222.0,1537.0,41.0,3.0,1.0,4.0,17.0,28.0,36.0,102.0,2079050033840.0,13299950100,Census Tract 9501,348796503.0,2713949.0,G5020,S,2074050033840.0,13299950100,Census Tract 9501,348796503.0,2713949.0,G5020,S,348796503.0,2713949.0
626,1400000US13299950200,Georgia,Ware County,0,7718,2152,0,2206.0,28.58,1,1,0,0,0,1,20.8,61554.0,1,1,0,0,0,1,0,0,902.0,902.0,,329.0,329.0,,7718.0,100.0,2751.0,35.65,1395.0,18.07,1050.0,13.6,6032.0,78.15,1459.0,18.9,17.0,0.22,6.0,0.08,22.0,0.29,182.0,2.36,253.0,3.28,29.0,1.36,200.0,9.3,7718.0,100.0,2751.0,35.65,1395.0,18.07,1050.0,13.6,6032.0,78.15,1459.0,18.9,17.0,0.22,6.0,0.08,22.0,0.29,182.0,2.36,253.0,3.28,29.0,1.36,200.0,9.3,902.0,11.69,329.0,4.27,205.0,2.65,129.0,1.67,867.0,11.24,10.0,0.14,0.0,0.01,0.0,0.0,2.0,0.03,22.0,0.29,37.0,0.48,1.0,0.04,32.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.0,1395.0,1050.0,6032.0,1459.0,17.0,6.0,22.0,182.0,253.0,30.0,202.0,2079050033853.0,13299950200,Census Tract 9502,327889517.0,3045594.0,G5020,S,2074050033853.0,13299950200,Census Tract 9502,327889517.0,3045594.0,G5020,S,327889517.0,3045594.0
627,1400000US13301970400,Georgia,Warren County,0,2846,1110,0,89.0,3.13,0,0,0,1,1,1,34.6,41576.0,0,0,0,0,0,0,0,1,4.0,4.0,,1.0,1.0,,2441.0,85.76,1180.0,41.48,609.0,21.38,469.0,16.49,868.0,30.49,1543.0,54.22,3.0,0.11,0.0,0.0,4.0,0.14,23.0,0.8,33.0,1.15,231.0,20.78,286.0,25.8,1130.0,39.7,444.0,15.61,230.0,8.08,268.0,9.4,653.0,22.96,470.0,16.51,0.0,0.0,0.0,0.0,2.0,0.07,5.0,0.17,8.0,0.27,88.0,7.89,135.0,12.18,4.0,0.15,1.0,0.04,0.0,0.01,1.0,0.03,3.0,0.12,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.0,718.0,546.0,1087.0,1711.0,17.0,0.0,7.0,24.0,34.0,304.0,362.0,20790421339546.0,13301970400,Census Tract 9704,223963396.0,2215836.0,G5020,S,20740421339546.0,13301970400,Census Tract 9704,223963396.0,2215836.0,G5020,S,223963396.0,2215836.0
628,1400000US13301970500,Georgia,Warren County,0,2988,1205,0,0.0,0.0,0,0,0,0,0,1,18.2,40898.0,0,0,0,0,0,0,0,0,118.0,118.0,,71.0,71.0,,2988.0,100.0,1727.0,57.79,655.0,21.92,501.0,16.77,1065.0,35.64,1891.0,63.29,5.0,0.17,0.0,0.0,3.0,0.1,24.0,0.8,20.0,0.67,78.0,6.44,197.0,16.33,2988.0,100.0,1727.0,57.79,655.0,21.92,501.0,16.77,1065.0,35.64,1891.0,63.29,5.0,0.17,0.0,0.0,3.0,0.1,24.0,0.8,20.0,0.67,78.0,6.44,197.0,16.33,118.0,3.94,71.0,2.38,24.0,0.82,21.0,0.69,35.0,1.18,82.0,2.75,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4.0,0.35,9.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.0,655.0,501.0,1065.0,1891.0,5.0,0.0,3.0,24.0,20.0,69.0,186.0,207903717440079.0,13301970500,Census Tract 9705,512520212.0,3818642.0,G5020,S,207403717440079.0,13301970500,Census Tract 9705,512520212.0,3818642.0,G5020,S,512520212.0,3818642.0
629,1400000US13303950100,Georgia,Washington County,0,1832,750,0,0.0,0.0,0,0,0,0,0,0,9.6,59609.0,1,1,0,0,0,1,0,0,820.0,820.0,,253.0,253.0,,1832.0,100.0,567.0,30.98,404.0,22.05,317.0,17.3,1243.0,67.85,556.0,30.35,10.0,0.55,0.0,0.0,3.0,0.16,20.0,1.09,14.0,0.76,33.0,4.42,115.0,15.29,1832.0,100.0,567.0,30.98,404.0,22.05,317.0,17.3,1243.0,67.85,556.0,30.35,10.0,0.55,0.0,0.0,3.0,0.16,20.0,1.09,14.0,0.76,33.0,4.42,115.0,15.29,820.0,44.74,253.0,13.79,176.0,9.59,160.0,8.73,603.0,32.92,209.0,11.39,0.0,0.01,0.0,0.0,3.0,0.14,5.0,0.27,6.0,0.32,15.0,2.04,52.0,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,404.0,317.0,1243.0,556.0,10.0,0.0,3.0,20.0,14.0,32.0,109.0,20790426813891.0,13303950100,Census Tract 9501,587881139.0,6082474.0,G5020,S,20740426813891.0,13303950100,Census Tract 9501,587881139.0,6082474.0,G5020,S,587881139.0,6082474.0
630,1400000US13303950300,Georgia,Washington County,1,4752,1820,0,155.0,3.26,1,1,1,1,1,1,34.1,50710.0,1,1,1,1,1,0,0,1,2372.0,3486.0,2372.0,1086.0,1558.0,1086.0,3486.0,73.35,1558.0,32.78,914.0,19.24,509.0,10.71,1821.0,38.33,1554.0,32.7,33.0,0.7,0.0,0.0,3.0,0.07,74.0,1.56,60.0,1.27,102.0,5.59,392.0,21.56,2372.0,49.91,1086.0,22.85,628.0,13.21,324.0,6.82,1316.0,27.69,981.0,20.64,25.0,0.52,0.0,0.0,1.0,0.02,49.0,1.03,33.0,0.7,41.0,2.27,258.0,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.0,1270.0,661.0,1961.0,2643.0,39.0,0.0,4.0,105.0,84.0,178.0,523.0,20790426813801.0,13303950300,Census Tract 9503,154820404.0,1759395.0,G5020,S,20740426813801.0,13303950300,Census Tract 9503,154820404.0,1759395.0,G5020,S,154820404.0,1759395.0
631,1400000US13305970100,Georgia,Wayne County,0,4404,1674,0,0.0,0.0,0,0,0,0,0,0,11.8,62328.0,1,1,0,0,0,1,0,0,1272.0,1272.0,,445.0,445.0,,4404.0,100.0,1364.0,30.98,1132.0,25.7,588.0,13.35,4076.0,92.55,166.0,3.77,16.0,0.36,2.0,0.05,30.0,0.68,114.0,2.59,112.0,2.54,23.0,1.38,73.0,4.34,4404.0,100.0,1364.0,30.98,1132.0,25.7,588.0,13.35,4076.0,92.55,166.0,3.77,16.0,0.36,2.0,0.05,30.0,0.68,114.0,2.59,112.0,2.54,23.0,1.38,73.0,4.34,1272.0,28.88,445.0,10.12,316.0,7.18,185.0,4.2,1154.0,26.2,63.0,1.43,4.0,0.09,2.0,0.05,9.0,0.21,39.0,0.89,38.0,0.85,5.0,0.31,21.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.0,1132.0,588.0,4076.0,166.0,16.0,2.0,30.0,114.0,112.0,23.0,68.0,20790428632950.0,13305970100,Census Tract 9701,378780396.0,5920324.0,G5020,S,20740428632950.0,13305970100,Census Tract 9701,378780396.0,5920324.0,G5020,S,378780396.0,5920324.0
632,1400000US13305970400,Georgia,Wayne County,0,3448,1290,0,0.0,0.0,0,0,0,0,0,0,11.9,56250.0,1,1,0,0,0,1,0,0,2074.0,2074.0,,798.0,798.0,,3448.0,100.0,1221.0,35.41,905.0,26.25,482.0,13.98,2978.0,86.37,370.0,10.73,3.0,0.09,0.0,0.0,15.0,0.44,82.0,2.38,100.0,2.9,55.0,4.29,140.0,10.88,3448.0,100.0,1221.0,35.41,905.0,26.25,482.0,13.98,2978.0,86.37,370.0,10.73,3.0,0.09,0.0,0.0,15.0,0.44,82.0,2.38,100.0,2.9,55.0,4.29,140.0,10.88,2074.0,60.14,798.0,23.15,552.0,16.01,293.0,8.48,1730.0,50.18,268.0,7.78,2.0,0.06,0.0,0.0,13.0,0.38,60.0,1.74,74.0,2.15,39.0,3.06,84.0,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.0,905.0,482.0,2978.0,370.0,3.0,0.0,15.0,82.0,100.0,58.0,143.0,20790428632973.0,13305970400,Census Tract 9704,427734667.0,2799113.0,G5020,S,20740428632973.0,13305970400,Census Tract 9704,427734667.0,2799113.0,G5020,S,427734667.0,2799113.0
633,1400000US13309780100,Georgia,Wheeler County,0,2652,1026,0,48.0,1.81,0,0,0,0,0,1,22.1,33938.0,0,0,0,0,0,0,0,0,192.0,192.0,,142.0,142.0,,2652.0,100.0,1768.0,66.67,689.0,25.98,427.0,16.1,1952.0,73.6,559.0,21.08,12.0,0.45,0.0,0.0,5.0,0.19,124.0,4.68,122.0,4.6,92.0,8.98,140.0,13.62,2651.0,99.95,1767.0,66.63,689.0,25.97,427.0,16.09,1952.0,73.59,558.0,21.04,12.0,0.45,0.0,0.0,5.0,0.19,124.0,4.67,122.0,4.6,92.0,8.98,140.0,13.61,192.0,7.25,142.0,5.36,49.0,1.86,21.0,0.81,172.0,6.49,8.0,0.29,6.0,0.23,0.0,0.0,0.0,0.0,6.0,0.24,6.0,0.24,6.0,0.62,9.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0,689.0,427.0,1952.0,559.0,12.0,0.0,5.0,124.0,122.0,74.0,111.0,20790431011434.0,13309780100,Census Tract 7801,430699697.0,8170177.0,G5020,S,20740431011434.0,13309780100,Census Tract 7801,430699697.0,8170177.0,G5020,S,430699697.0,8170177.0
634,1400000US13309780200,Georgia,Wheeler County,0,4769,1126,0,1911.0,40.07,0,0,0,1,1,1,29.6,47500.0,0,0,0,0,0,0,0,1,153.0,153.0,,93.0,93.0,,4769.0,100.0,1981.0,41.55,710.0,14.89,455.0,9.54,2600.0,54.52,2055.0,43.09,4.0,0.08,2.0,0.04,1.0,0.02,107.0,2.24,234.0,4.91,167.0,14.85,281.0,24.96,4765.0,99.92,1979.0,41.5,709.0,14.87,455.0,9.53,2597.0,54.46,2054.0,43.06,4.0,0.08,2.0,0.04,1.0,0.02,107.0,2.24,234.0,4.91,167.0,14.84,281.0,24.92,153.0,3.21,93.0,1.95,35.0,0.74,29.0,0.61,135.0,2.82,17.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.02,11.0,0.94,15.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,710.0,455.0,2600.0,2055.0,4.0,2.0,1.0,107.0,234.0,162.0,280.0,20790431011407.0,13309780200,Census Tract 7802,334614686.0,4206855.0,G5020,S,20740431011407.0,13309780200,Census Tract 7802,334614686.0,4206855.0,G5020,S,334614686.0,4206855.0
635,1400000US13313000101,Georgia,Whitfield County,0,4067,1482,0,0.0,0.0,0,0,0,0,0,0,13.1,67500.0,0,0,0,0,0,0,0,0,,,,,,,3983.0,97.93,1178.0,28.97,999.0,24.57,516.0,12.69,3807.0,93.61,35.0,0.86,26.0,0.64,0.0,0.0,10.0,0.25,105.0,2.58,154.0,3.79,11.0,0.72,223.0,15.04,3817.0,93.84,1124.0,27.65,961.0,23.63,491.0,12.08,3656.0,89.9,33.0,0.82,26.0,0.64,0.0,0.0,10.0,0.25,91.0,2.24,130.0,3.2,9.0,0.64,213.0,14.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.0,1011.0,537.0,3886.0,35.0,27.0,0.0,10.0,109.0,159.0,11.0,237.0,20790113490614.0,13313000101,Census Tract 1.01,135125254.0,441154.0,G5020,S,20740113490614.0,13313000101,Census Tract 1.01,135125254.0,441154.0,G5020,S,135125254.0,441154.0
636,1400000US13313000200,Georgia,Whitfield County,0,4253,1490,0,40.0,0.94,0,0,0,0,0,0,14.1,55901.0,0,0,0,0,0,0,0,0,,,,,,,4253.0,100.0,1717.0,40.36,1125.0,26.45,529.0,12.44,3775.0,88.76,82.0,1.93,16.0,0.38,0.0,0.0,8.0,0.19,372.0,8.75,673.0,15.82,16.0,1.08,230.0,15.41,4253.0,100.0,1717.0,40.36,1125.0,26.45,529.0,12.44,3775.0,88.76,82.0,1.93,16.0,0.38,0.0,0.0,8.0,0.19,372.0,8.75,673.0,15.82,16.0,1.08,230.0,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,1125.0,529.0,3775.0,82.0,16.0,0.0,8.0,372.0,673.0,14.0,235.0,20790113490623.0,13313000200,Census Tract 2,43540025.0,12359.0,G5020,S,20740113490623.0,13313000200,Census Tract 2,43540025.0,12359.0,G5020,S,43540025.0,12359.0
637,1400000US13313000301,Georgia,Whitfield County,0,4154,1360,0,4.0,0.1,0,0,0,0,0,1,29.8,58194.0,0,0,0,0,0,0,0,0,,,,,,,4126.0,99.32,1823.0,43.88,1331.0,32.04,404.0,9.73,3056.0,73.57,113.0,2.72,49.0,1.18,4.0,0.1,39.0,0.94,865.0,20.82,1683.0,40.52,54.0,3.99,135.0,9.89,4057.0,97.67,1774.0,42.72,1316.0,31.67,403.0,9.7,2995.0,72.09,113.0,2.72,49.0,1.18,4.0,0.1,39.0,0.94,857.0,20.64,1673.0,40.27,51.0,3.76,132.0,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.0,1337.0,406.0,3081.0,113.0,49.0,4.0,39.0,868.0,1689.0,64.0,151.0,20790113490616.0,13313000301,Census Tract 3.01,30147243.0,44114.0,G5020,S,20740113490616.0,13313000301,Census Tract 3.01,30147243.0,44114.0,G5020,S,30147243.0,44114.0
638,1400000US13313000502,Georgia,Whitfield County,1,6960,2326,0,796.0,11.44,0,1,0,1,1,1,31.4,41727.0,0,1,0,1,0,0,0,1,,1278.0,,,1068.0,,1278.0,18.36,1068.0,15.35,338.0,4.86,135.0,1.94,836.0,12.01,125.0,1.79,11.0,0.16,0.0,0.0,9.0,0.14,296.0,4.26,542.0,7.79,150.0,6.44,95.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4326.0,1894.0,917.0,4710.0,584.0,167.0,4.0,65.0,1430.0,2871.0,453.0,434.0,20790113490612.0,13313000502,Census Tract 5.02,8607040.0,0.0,G5020,S,20740113490612.0,13313000502,Census Tract 5.02,8607040.0,0.0,G5020,S,8607040.0,0.0
639,1400000US13313000900,Georgia,Whitfield County,1,3581,1402,0,0.0,0.0,0,0,0,0,0,0,16.5,69964.0,0,1,0,1,0,0,0,0,,2569.0,,,1104.0,,2569.0,71.75,1104.0,30.83,656.0,18.32,432.0,12.06,1949.0,54.43,89.0,2.47,64.0,1.8,0.0,0.0,2.0,0.05,465.0,13.0,794.0,22.17,66.0,4.68,83.0,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.0,866.0,643.0,2822.0,121.0,84.0,0.0,4.0,550.0,948.0,67.0,120.0,20790113490624.0,13313000900,Census Tract 9,5834385.0,0.0,G5020,S,20740113490624.0,13313000900,Census Tract 9,5834385.0,0.0,G5020,S,5834385.0,0.0
640,1400000US13313001000,Georgia,Whitfield County,1,3794,1087,0,36.0,0.95,0,1,0,0,0,1,22.4,43722.0,0,1,0,1,0,0,0,0,,1175.0,,,603.0,,1175.0,30.96,603.0,15.9,376.0,9.92,100.0,2.63,590.0,15.56,144.0,3.78,8.0,0.2,0.0,0.0,2.0,0.05,431.0,11.36,744.0,19.61,42.0,3.9,35.0,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.0,1265.0,296.0,1976.0,325.0,16.0,0.0,32.0,1445.0,2581.0,125.0,117.0,20790113490615.0,13313001000,Census Tract 10,4070939.0,0.0,G5020,S,20740113490615.0,13313001000,Census Tract 10,4070939.0,0.0,G5020,S,4070939.0,0.0
641,1400000US13313001100,Georgia,Whitfield County,1,5171,1699,0,3.0,0.06,1,1,1,0,0,1,23.3,44750.0,1,1,1,1,1,0,0,0,3214.0,4040.0,3214.0,1887.0,2386.0,1887.0,4040.0,78.12,2386.0,46.14,1175.0,22.72,498.0,9.62,2891.0,55.91,107.0,2.08,20.0,0.39,4.0,0.08,23.0,0.44,994.0,19.23,1460.0,28.23,82.0,4.8,215.0,12.67,3214.0,62.16,1887.0,36.49,903.0,17.47,412.0,7.97,2350.0,45.45,98.0,1.89,15.0,0.28,4.0,0.08,12.0,0.24,736.0,14.23,1075.0,20.79,67.0,3.92,174.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929.0,1530.0,591.0,3599.0,133.0,20.0,4.0,48.0,1367.0,2117.0,125.0,275.0,20790113490626.0,13313001100,Census Tract 11,27110157.0,42543.0,G5020,S,20740113490626.0,13313001100,Census Tract 11,27110157.0,42543.0,G5020,S,27110157.0,42543.0
